,Turn_100,Turn_101,mean,std
2946,49.72000000000025,,49.72000000000025,0.0
2948,26.39000000000033,26.21000000000004,26.300000000000185,0.09000000000014552
2949,21.24000000000024,25.26000000000022,23.250000000000227,2.009999999999989
2950,41.91000000000031,24.73000000000002,33.320000000000164,8.590000000000144
2951,21.65000000000009,22.58000000000038,22.115000000000236,0.46500000000014374
2952,26.0300000000002,39.65000000000009,32.840000000000146,6.809999999999945
2953,20.76999999999998,24.61999999999989,22.694999999999936,1.9249999999999563
2955,35.29999999999973,24.25,29.774999999999864,5.524999999999864
2956,36.00999999999976,,36.00999999999976,0.0
2957,60.11000000000013,36.28999999999996,48.200000000000045,11.910000000000085
