,Dwell_100,Dwell_101,Dwell_102,Dwell_103,mean,std
1558,23.06,13.37,3.04,9.16,12.157499999999999,7.287806168525615
1559,18.55,2.92,9.629999999999999,18.07,12.2925,6.470480565614891
1560,2.76,,,15.24,9.0,6.24
1562,6.38,9.41,18.78,5.609999999999999,10.045,5.239391663160906
1563,18.01,18.96,9.58,,15.516666666666666,4.215735074956944
1564,2.72,4.73,6.199999999999999,7.42,5.2675,1.7522467720044455
1566,7.34,10.95,8.41,10.03,9.1825,1.3994530181467326
1567,4.41,6.58,3.98,,4.99,1.1379220828627357
1569,8.1,7.629999999999999,9.25,3.47,7.112499999999999,2.1840143657952433
1570,6.470000000000001,,5.71,8.87,7.016666666666666,1.3467326716497554
1571,19.08,3.12,2.86,,8.353333333333333,7.585641406997535
1572,2.78,9.64,3.52,15.79,7.932499999999999,5.260092085695839
1575,7.48,20.73,,4.49,10.9,7.057227973267313
1576,11.56,,6.22,4.05,7.276666666666667,3.155675662815951
1577,4.52,,11.74,,8.129999999999999,3.6100000000000003
1578,4.47,2.66,,5.7,4.276666666666666,1.2485814172714391
1579,20.57,2.56,3.89,5.24,8.065,7.281677347974161
1582,3.62,,3.25,4.02,3.6300000000000003,0.31443070248731525
1583,4.23,3.77,,22.47,10.156666666666666,8.70886649085606
1584,18.39,,6.94,,12.665000000000001,5.7250000000000005
1585,15.82,20.79,6.35,11.08,13.51,5.373662624318724
1587,4.55,4.720000000000001,4.01,,4.426666666666667,0.30269162892657336
1588,7.36,,7.27,20.46,11.696666666666667,6.196721355326182
1589,4.4,3.54,18.25,3.16,7.3375,6.316329531460498
1592,3.8,7.51,9.879999999999999,,7.063333333333333,2.502163508290819
1593,14.75,6.49,,7.11,9.450000000000001,3.756203757341535
1594,2.73,8.2,,5.76,5.563333333333333,2.237443978193768
1596,4.470000000000001,12.72,3.88,,7.023333333333333,4.035346604967438
1597,17.46,4.49,21.45,19.0,15.600000000000001,6.570277771905842
1598,2.6,5.25,7.48,3.11,4.61,1.9323948871801542
1600,4.51,6.5,5.79,,5.6000000000000005,0.8234480351950978
1601,15.62,20.0,5.01,13.99,13.655,5.453634109472325
1602,3.26,,,4.38,3.82,0.56
1607,7.19,12.32,7.029999999999999,3.2,7.435,3.24123818933444
1608,15.61,2.67,5.83,4.72,7.2075,4.981869001690028
1609,8.39,4.35,,,6.37,2.0200000000000005
1610,3.63,7.68,,14.46,8.59,4.4679077877682305
1612,10.37,13.27,14.33,,12.656666666666666,1.6738246290722603
1613,2.85,5.34,5.17,,4.453333333333333,1.135850146610703
1614,7.27,6.540000000000001,3.45,,5.753333333333334,1.6557442099819912
1616,4.01,17.42,6.42,2.71,7.640000000000001,5.801262793564864
1618,13.19,14.71,7.35,19.41,13.665,4.307026236279506
1620,16.2,,6.49,16.09,12.926666666666668,4.5516321858818465
1621,12.88,9.33,15.89,7.609999999999999,11.4275,3.201424487630468
1622,6.23,11.79,3.75,10.84,8.1525,3.2989420652688035
1623,4.43,3.13,,,3.78,0.6499999999999999
1624,16.94,,3.17,10.91,10.34,5.636009226394152
1625,8.18,6.539999999999999,3.43,7.73,6.47,1.854602383261706
1627,7.0,10.25,5.640000000000001,6.88,7.4425,1.7061121739205776
1628,5.890000000000001,2.64,8.68,,5.736666666666667,2.468202224742175
1629,10.21,3.56,16.03,6.82,9.155000000000001,4.613428768280703
1630,12.07,19.27,3.46,2.52,9.33,6.840032894657744
1631,4.49,12.04,,20.76,12.430000000000001,6.647921981090533
1632,12.11,7.94,4.07,,8.040000000000001,3.283077824237494
1634,19.95,,7.09,4.8,10.613333333333333,6.667884888695131
1635,8.14,7.359999999999999,,6.26,7.253333333333333,0.7712039649506193
1636,2.67,15.22,3.51,3.75,6.2875,5.1727476982741
1637,7.54,16.37,7.26,13.02,11.0475,3.8362571277222806
1639,3.12,,3.18,7.35,4.55,1.9800505044063899
1640,12.34,2.69,3.58,6.5,6.2775,3.773263673532503
1641,2.6,3.54,,6.94,4.36,1.8642603537775155
1642,13.86,20.67,2.83,4.88,10.56,7.160960131155599
1644,15.49,,22.45,4.9,14.28,7.215663517653798
1645,2.31,,13.26,2.57,6.046666666666667,5.101701241307213
1647,6.79,3.04,,6.6,5.476666666666667,1.724728642102545
1649,7.35,24.29,,4.279999999999999,11.973333333333334,8.798917862757644
1650,4.09,10.49,4.97,,6.516666666666667,2.8324469201655935
1651,3.27,9.25,15.25,3.37,7.785,4.943427454711963
1653,2.87,7.449999999999999,,4.88,5.066666666666666,1.8744302838166287
1655,4.58,10.89,7.26,,7.576666666666667,2.5857601504307306
1657,7.390000000000001,,7.09,10.88,8.453333333333333,1.7202777553510236
1659,3.1,12.89,3.77,5.68,6.36,3.8871261878153636
1660,17.27,13.73,4.95,4.46,10.102500000000001,5.543416703622415
1661,8.19,7.84,12.68,6.54,8.8125,2.3159811635676144
1662,3.07,,18.79,3.84,8.566666666666666,7.23581984911792
1663,11.67,10.96,,3.96,8.863333333333335,3.47927514800936
1664,2.59,3.02,8.42,,4.676666666666667,2.652751192420595
1665,6.25,11.21,4.42,2.46,6.085000000000001,3.2482957069823555
1666,19.7,3.3,8.63,3.99,8.905000000000001,6.560885991998337
1667,11.05,6.359999999999999,12.37,,9.926666666666668,2.578944659265793
1670,7.26,2.39,11.05,,6.900000000000001,3.5445827210923815
1671,4.66,3.67,17.03,21.37,11.682500000000001,7.680479721345536
1672,5.6,11.84,3.53,3.98,6.2375,3.3249539470494924
1673,9.37,12.76,24.63,,15.586666666666666,6.542651518221713
1675,13.7,4.29,,16.27,11.42,5.149686074574514
1676,8.71,11.45,,9.100000000000001,9.753333333333334,1.2102433180517407
1677,10.17,13.97,6.32,,10.153333333333334,3.123121657715064
1678,16.31,6.970000000000001,16.18,,13.153333333333334,4.372599023718299
1679,10.5,9.2,6.01,,8.57,1.886389850128193
1680,3.03,,12.91,5.19,7.043333333333333,4.241048088490496
1682,3.49,6.35,7.17,10.24,6.8125,2.4046036575702034
1683,3.73,5.87,19.82,,9.806666666666667,7.134191537160247
1684,12.25,5.27,3.69,,7.07,3.7191755358770937
1685,10.63,3.33,3.92,5.44,5.830000000000001,2.8762040956788866
1686,7.539999999999999,7.8,4.77,3.61,5.93,1.7900418989509714
1687,13.92,6.04,15.16,11.46,11.645000000000001,3.499324934898158
1688,6.46,,,7.1,6.779999999999999,0.31999999999999984
1689,6.81,8.1,16.91,11.28,10.775,3.897758971511707
1691,6.22,,7.22,,6.72,0.5
1692,17.21,5.83,5.64,3.4,8.02,5.391219713571318
1693,15.46,3.7,,17.91,12.356666666666667,6.202366931708858
1694,7.05,2.69,13.91,5.65,7.324999999999999,4.114811660331491
1695,5.71,,6.96,15.73,9.466666666666667,4.458148594303346
1697,2.88,8.05,6.21,19.58,9.18,6.283864256968
1699,16.42,,13.75,5.86,12.01,4.483235438832095
1700,10.58,3.33,,2.31,5.406666666666666,3.681723630161407
1702,13.16,5.94,9.6,9.559999999999999,9.565000000000001,2.552738725369285
1704,4.54,3.32,10.68,5.12,5.915,2.8267428252318956
1705,3.93,8.68,7.6,3.68,5.9725,2.202650392141249
1706,16.19,,7.56,4.27,9.34,5.026456671121982
1707,7.38,5.95,9.85,2.88,6.515,2.520064483301965
1708,11.93,8.68,13.27,4.06,9.485,3.549045646367485
1709,8.719999999999999,10.71,6.6,3.52,7.3875,2.664220101643256
1711,11.93,20.38,,18.38,16.896666666666665,3.6056283163348315
1712,2.91,2.18,6.25,3.76,3.775,1.5344461541546512
1713,8.690000000000001,7.03,13.26,4.81,8.447500000000002,3.100793245284181
1715,5.26,16.94,2.94,,8.38,6.126488934672671
1719,5.28,12.84,8.8,13.73,10.162500000000001,3.3760655725266946
1720,12.33,12.68,5.17,16.48,11.665,4.08783867098495
1721,9.24,2.47,10.08,,7.263333333333333,3.4067025438423917
1722,4.26,4.01,7.68,,5.316666666666666,1.674242780748625
1723,17.12,5.890000000000001,3.5,7.98,8.6225,5.155746187507683
1724,3.54,3.69,,2.82,3.35,0.37973675092095055
1725,5.76,7.62,7.99,7.290000000000001,7.164999999999999,0.8481302965936309
1726,6.21,,6.76,5.91,6.293333333333333,0.3519785346990478
1727,15.18,13.51,7.77,14.35,12.702499999999999,2.90834467524054
1728,22.02,3.83,11.67,5.369999999999999,10.7225,7.153444537423911
1729,10.63,5.99,12.55,21.2,12.592500000000001,5.512151916447876
1731,20.17,12.43,8.59,3.7,11.2225,6.021500539732601
1732,4.67,3.46,3.96,5.890000000000001,4.495,0.9129759032964673
1733,10.97,,17.2,,14.085,3.1149999999999993
1735,17.6,7.800000000000001,6.6,3.64,8.91,5.2406392739817536
1736,13.92,9.920000000000002,7.35,3.43,8.655000000000001,3.8185108353912
1737,6.1,,27.27,11.05,14.806666666666667,9.041630875505197
1739,5.09,14.71,21.53,7.79,12.28,6.389906102596501
1740,18.53,,11.47,19.05,16.349999999999998,3.457205036827678
1741,3.65,12.02,11.1,12.04,9.7025,3.5149848861694974
1743,5.6,22.96,,11.7,13.420000000000002,7.190790406253451
1744,18.97,2.97,3.34,2.85,7.0325,6.89448466166979
1745,3.29,5.98,11.32,6.08,6.6675,2.9099430836358295
1746,4.92,13.32,12.75,6.98,9.4925,3.6222049569288592
1747,9.3,,7.73,3.26,6.763333333333333,2.558806145234314
1748,3.32,6.029999999999999,5.0,11.82,6.5425,3.196813843501057
1749,14.88,5.83,,18.69,13.133333333333335,5.3933930775430134
1750,6.57,5.41,3.41,,5.13,1.305169209974962
1751,7.960000000000001,13.85,8.67,3.13,8.402500000000002,3.7994037361143915
1752,10.18,8.83,4.69,7.61,7.8275,2.026726116178503
1754,4.65,19.27,6.24,4.93,8.7725,6.090379195912189
1755,8.48,,,2.6,5.54,2.9400000000000004
1756,5.68,10.12,,,7.8999999999999995,2.2199999999999998
1757,9.059999999999999,23.71,6.95,3.25,10.7425,7.770255385120878
1758,4.13,4.970000000000001,3.68,,4.260000000000001,0.5346026561849466
1760,16.31,13.56,10.26,12.8,13.232499999999998,2.1564481792985424
1761,17.98,,16.83,,17.405,0.5750000000000011
1762,7.58,2.97,,8.030000000000001,6.193333333333334,2.286632652808249
1763,2.96,10.61,16.94,10.54,10.2625,4.952607267894356
1764,10.89,3.24,11.16,3.19,7.12,3.9062065997589017
1766,6.32,11.34,6.51,4.22,7.0975,2.6090455630364144
1767,8.809999999999999,3.78,,3.84,5.476666666666667,2.357149879739418
1768,15.68,13.99,4.46,,11.376666666666667,4.939246456247709
1769,4.04,6.470000000000001,,6.5,5.670000000000001,1.1526491226735047
1771,10.28,,7.66,9.99,9.31,1.1727176414920455
1772,3.52,12.39,10.33,6.3,8.135,3.4492209265281923
1773,5.69,,5.76,,5.725,0.0349999999999997
1775,20.14,6.3,8.01,2.92,9.342500000000001,6.49743939948654
1776,6.01,,,11.99,9.0,2.99
1777,8.98,6.2,17.21,,10.796666666666667,4.674771533336029
1779,2.33,3.15,4.82,,3.4333333333333336,1.0360930889108801
1781,5.55,,15.56,14.29,11.799999999999999,4.449726583360675
1782,18.67,7.87,5.1,6.76,9.6,5.3285410761295635
1783,10.21,4.99,3.25,8.969999999999999,6.855,2.8374063861209593
1784,14.21,5.07,,19.92,13.066666666666668,6.1161552919751445
1785,13.97,,17.35,16.21,15.843333333333334,1.404025957341562
1786,11.89,3.04,,16.09,10.34,5.439209501388965
1787,8.68,3.15,2.71,11.33,6.467499999999999,3.6627747337230554
1788,15.13,,6.16,11.47,10.92,3.682580616904402
1789,3.4,3.71,2.71,4.27,3.5225,0.563266144908426
1791,4.44,6.34,11.7,3.79,6.5675,3.107855973175076
1792,8.98,2.86,,6.1,5.9799999999999995,2.499919998719959
1795,3.96,,,12.46,8.21,4.25
1796,20.19,3.09,17.78,18.81,14.967500000000001,6.910580203571912
1798,7.390000000000001,11.48,4.63,8.64,8.035,2.4619149051094356
1799,12.49,6.55,,6.029999999999999,8.356666666666667,2.9304076318643606
1800,8.379999999999999,2.9,11.9,5.63,7.2025,3.3330644683234074
1801,15.52,7.07,4.720000000000001,21.27,12.145,6.624622630761694
1802,14.45,2.31,7.91,6.19,7.715,4.385712598882877
1803,3.16,6.66,12.38,,7.400000000000001,3.800245606097936
1804,3.88,5.81,11.1,10.86,7.9125,3.14362350640149
1805,6.56,,,,6.56,0.0
1806,7.07,7.57,5.98,3.86,6.12,1.425850623312274
1807,12.63,5.25,17.31,,11.729999999999999,4.964433502425024
1808,14.94,10.41,11.94,15.0,13.0725,1.97321279896518
1809,19.9,5.09,,11.9,12.296666666666667,6.05265965414287
1810,16.28,12.48,,13.25,14.003333333333336,1.6402506583514067
1811,14.34,,,2.98,8.66,5.68
1812,9.530000000000001,7.33,3.19,12.75,8.2,3.47593152982046
1814,5.26,,6.36,22.1,11.24,7.69229917948247
1816,14.42,2.59,,6.529999999999999,7.846666666666667,4.918497964035588
1817,11.2,2.73,4.2,14.43,8.14,4.84043902967489
1818,7.32,6.41,6.79,2.19,5.6775,2.039281429817866
1819,4.56,14.1,20.28,9.16,12.024999999999999,5.839201572132958
1820,3.27,3.36,16.6,,7.743333333333333,6.2627168403355284
1821,5.48,2.92,14.42,4.28,6.775,4.505804589637682
1822,15.31,2.97,,4.0,7.426666666666667,5.590195782697498
1826,9.56,5.83,4.71,4.18,6.07,2.101154444585167
1827,15.27,8.01,8.39,,10.556666666666667,3.3364385536410257
1828,17.37,6.470000000000001,3.39,,9.076666666666668,5.997562467832707
1829,16.37,9.94,10.54,,12.283333333333333,2.900072796021201
1830,5.37,3.42,10.84,,6.543333333333333,3.14076777591439
1832,9.02,,,5.859999999999999,7.4399999999999995,1.58
1833,8.739999999999998,3.34,15.12,6.26,8.364999999999998,4.343164169128309
1834,7.81,,2.68,3.17,4.553333333333334,2.311483410183935
1835,8.780000000000001,,,,8.780000000000001,0.0
1836,15.68,4.640000000000001,3.5,17.96,10.445,6.438390715077799
1837,13.86,,3.83,3.03,6.906666666666666,4.927584488254756
1838,19.76,,14.4,9.05,14.403333333333336,4.372339826174946
1840,13.48,5.0,,,9.24,4.24
1841,12.36,14.77,2.54,6.17,8.959999999999999,4.855836694123887
1842,5.97,9.89,,3.3,6.386666666666667,2.7064408772818638
1843,7.970000000000001,,19.17,5.71,10.950000000000001,5.885190452879726
1844,10.66,8.49,,6.84,8.663333333333332,1.5643173875172804
1845,12.79,3.93,9.1,10.83,9.1625,3.2909829458689086
1846,3.86,11.74,6.63,7.57,7.45,2.8274988947831616
1847,6.19,,6.95,5.15,6.096666666666667,0.7378045510537025
1850,6.68,23.45,6.01,2.71,9.7125,8.072460513994479
1852,5.21,6.06,,5.109999999999999,5.46,0.4262237284181474
1853,3.27,6.44,4.56,,4.756666666666667,1.3015973092917623
1854,3.77,7.52,7.720000000000001,,6.336666666666666,1.8167431176574071
1856,4.16,3.4,11.07,4.77,5.8500000000000005,3.0525972547979534
1860,5.29,14.48,,,9.885,4.595
1862,17.15,15.67,5.41,,12.743333333333334,5.220532114215518
1863,4.89,14.15,4.96,,8.0,4.348800600932017
1864,2.46,6.77,,7.91,5.713333333333334,2.3470596261895196
1865,15.21,12.11,,3.27,10.196666666666667,5.058756983906444
1866,12.18,4.42,,8.76,8.453333333333333,3.1754194823501494
1867,5.1,13.12,3.47,6.62,7.0775,3.662160393811281
1868,13.94,22.08,3.84,13.46,13.33,6.461648396500694
1869,5.46,,22.75,,14.105,8.645000000000001
1870,6.959999999999999,6.17,16.76,5.15,8.76,4.6631588006414715
1871,4.32,4.15,2.95,13.63,6.262500000000001,4.286276793442066
1872,9.75,12.73,3.36,10.52,9.09,3.4843579035455012
1873,7.24,,,,7.24,0.0
1875,2.48,13.48,4.43,3.9,6.0725,4.3357431600591845
1876,10.13,,2.49,19.06,10.56,6.7715040180647215
1877,5.3,2.37,7.74,7.69,5.775,2.1993237597043325
1878,6.46,22.68,16.61,,15.25,6.6912529967612695
1880,6.01,11.24,3.54,8.67,7.365,2.880334182000415
1881,4.1,,8.44,2.89,5.1433333333333335,2.3828600928762524
1882,2.76,6.36,27.2,12.18,12.125,9.330020096441379
1884,20.6,4.11,,,12.355,8.245
1885,6.77,,10.94,5.63,7.78,2.282411005932104
1887,4.32,19.77,20.39,4.47,12.2375,7.845742077713235
1888,5.17,19.94,8.64,,11.25,6.30593899959924
1889,9.23,,,5.029999999999999,7.13,2.1000000000000005
1890,8.879999999999999,3.81,3.04,6.08,5.452500000000001,2.272634759480722
1891,3.23,3.64,,10.8,5.890000000000001,3.4759267349394274
1894,6.3,,6.44,,6.37,0.07000000000000028
1895,14.94,11.84,8.96,5.949999999999999,10.4225,3.337636701320262
1896,4.96,3.1,19.73,8.870000000000001,9.165,6.445395643403127
1897,6.56,,6.2,19.1,10.62,5.998066355084779
1898,5.21,4.88,7.21,8.43,6.4325,1.4576758041485083
1899,7.56,,,8.45,8.004999999999999,0.44499999999999984
1900,3.15,5.9,,4.45,4.5,1.12323936303295
1901,21.78,18.31,4.31,18.34,15.685000000000002,6.717129223113101
1902,6.46,3.57,4.46,4.12,4.6525,1.0908110514658347
1904,11.2,,17.06,,14.129999999999999,2.9299999999999997
1906,6.869999999999999,5.75,13.49,,8.703333333333333,3.4154290441400708
1907,4.62,26.43,18.91,,16.653333333333332,9.04575161179115
1908,3.62,13.78,7.36,15.19,9.987499999999999,4.714283482142329
1909,6.9,14.16,8.91,,9.99,3.060686197570734
1910,11.52,4.05,5.59,11.49,8.1625,3.386571828560558
1911,10.65,7.31,5.56,6.78,7.575,1.8853447960519056
1912,3.3,,,5.43,4.365,1.065
1913,4.63,14.38,3.13,10.05,8.0475,4.471344177090375
1914,4.08,5.69,2.32,10.76,5.7125,3.148486739689402
1915,15.96,6.27,10.16,,10.796666666666667,3.981459810449206
1917,14.77,,2.56,12.13,9.82,5.245512367729201
1918,5.55,10.01,8.14,4.3,7.0,2.222172360551719
1919,18.33,11.37,16.32,9.07,13.772499999999999,3.713020165579497
1920,13.59,4.9,23.12,13.44,13.7625,6.44671379463987
1924,9.219999999999999,,3.78,,6.499999999999999,2.7199999999999993
1925,7.44,6.19,4.52,11.61,7.4399999999999995,2.620963563272103
1926,22.72,3.63,24.62,6.94,14.4775,9.291007413084976
1927,5.38,6.79,3.78,4.41,5.09,1.1349669598715197
1928,16.84,13.33,9.46,,13.21,3.0140670198255375
1929,7.57,,13.69,5.57,8.943333333333333,3.4542855829952575
1930,4.11,,10.14,2.82,5.69,3.1903918254659573
1931,9.46,,11.19,4.890000000000001,8.513333333333334,2.657647246887534
1932,3.55,10.99,,6.91,7.1499999999999995,3.0421045346930473
1935,11.25,2.21,,,6.73,4.52
1936,9.2,7.56,10.45,13.82,10.2575,2.2980032093102047
1938,4.48,19.96,2.88,2.49,7.452500000000001,7.2596052750821105
1939,10.57,,13.04,,11.805,1.2349999999999994
1940,2.39,,16.65,,9.52,7.129999999999999
1941,9.34,5.1,23.74,9.11,11.8225,7.084124416609296
1942,18.2,4.75,17.94,19.74,15.157499999999999,6.048026020942701
1944,7.76,,4.73,10.99,7.826666666666667,2.5560690305406246
1945,2.94,,6.98,8.58,6.166666666666667,2.37325842578417
1946,8.29,7.33,5.58,,7.066666666666666,1.1219130487203044
1948,6.51,5.02,8.33,9.86,7.43,1.8282095065938149
1949,5.84,6.96,15.19,12.22,10.0525,3.8210167167914877
1950,5.07,5.18,3.42,,4.556666666666667,0.8049982746703388
1953,8.59,5.95,,13.53,9.356666666666667,3.141648541061771
1954,2.45,,,,2.45,0.0
1957,7.24,,,,7.24,0.0
1958,4.92,6.390000000000001,3.67,,4.993333333333333,1.1116454270834546
1959,6.17,7.88,3.02,,5.69,2.0129083436659503
1960,6.02,8.17,10.54,,8.243333333333332,1.8460107138246935
1961,14.82,10.51,20.56,3.25,12.285,6.318300800056926
1962,3.52,2.97,8.45,,4.9799999999999995,2.463912877247624
1963,19.96,6.33,,,13.145,6.815
1964,10.3,,15.02,4.17,9.83,4.44194401885781
1965,13.48,,11.77,,12.625,0.8550000000000004
1966,2.61,12.35,4.82,13.44,8.305,4.671950877310248
1967,7.44,6.699999999999999,13.73,5.44,8.3275,3.2000419919119816
1968,4.06,6.1,,12.71,7.623333333333334,3.691976284984628
1969,7.34,11.78,21.86,4.890000000000001,11.4675,6.488479694812953
1970,6.550000000000001,3.11,11.8,5.1,6.640000000000001,3.219712720104078
1971,5.050000000000001,14.16,,3.62,7.61,4.668197368006913
1973,3.99,3.36,12.68,,6.676666666666667,4.252782095940909
1974,11.96,,2.91,7.140000000000001,7.336666666666667,3.6972632521306297
1976,17.81,,13.52,4.720000000000001,12.016666666666666,5.448671601612839
1977,6.48,9.07,7.29,7.75,7.6475,0.9387325231395789
1979,2.74,,3.45,6.28,4.156666666666667,1.529146457632129
1982,5.529999999999999,12.03,30.93,4.24,13.1825,10.663384488519581
1983,8.89,19.15,16.47,,14.836666666666666,4.3449383066838685
1985,7.33,5.64,5.98,5.66,6.1525,0.6930863943261331
1987,2.92,15.51,15.47,5.970000000000001,9.9675,5.6268124857684745
1988,14.38,,17.23,3.58,11.729999999999999,5.879200625935469
1989,13.13,3.77,,8.11,8.336666666666668,3.824563882181718
1991,5.89,14.36,5.69,4.52,7.615,3.9292270232197066
1993,10.65,8.31,7.359999999999999,4.09,7.6025,2.3550092887290277
1994,3.11,2.47,,5.140000000000001,3.5733333333333337,1.1381954528502076
1996,7.710000000000001,21.24,,2.27,10.406666666666666,7.975764679466303
1998,3.57,3.83,8.63,,5.343333333333334,2.3264469810325696
1999,6.56,3.33,7.43,13.88,7.800000000000001,3.828243722648808
2001,8.96,6.01,4.140000000000001,,6.37,1.9841538918810373
2002,11.63,3.92,,7.32,7.623333333333334,3.1548939055942213
2005,13.15,15.99,13.5,7.41,12.5125,3.142852008924378
2006,9.14,2.59,2.84,3.46,4.5075,2.69326358717449
2007,3.2,,,,3.2,0.0
2009,15.99,5.1,,10.71,10.6,4.446504244909702
2010,15.34,6.57,,,10.955,4.385
2011,7.04,,14.76,3.83,8.543333333333335,4.587027602077648
2013,6.33,12.22,3.71,2.61,6.2175,3.719686646748621
2014,7.44,,5.69,19.35,10.826666666666668,6.069103906032771
2016,10.47,25.18,3.19,5.140000000000001,10.995,8.612329824153276
2017,8.629999999999999,,4.949999999999999,,6.789999999999999,1.8399999999999999
2018,3.8,2.85,,,3.325,0.47499999999999987
2020,7.08,9.83,,8.17,8.36,1.1306930028379352
2021,5.08,3.32,,,4.2,0.8800000000000001
2022,2.9,3.08,,8.379999999999999,4.786666666666666,2.5419327729549064
2023,7.66,,13.77,9.27,10.233333333333333,2.5857343680707463
2024,6.93,8.629999999999999,10.77,2.55,7.22,3.02008278032242
2025,20.01,,4.789999999999999,,12.4,7.610000000000001
2026,17.89,3.92,,8.940000000000001,10.250000000000002,5.7779638858915225
2027,10.43,17.96,6.18,6.72,10.3225,4.703224292971791
2028,7.390000000000001,7.41,15.21,7.09,9.275,3.42891746765652
2029,7.390000000000001,8.72,8.75,15.63,10.1225,3.2268357178511584
2030,5.09,15.19,,,10.14,5.05
2032,7.699999999999999,4.04,4.49,19.91,9.035,6.435349640850915
2033,3.11,5.84,5.61,7.18,5.435,1.4701445507160171
2035,7.27,3.09,11.62,3.52,6.374999999999999,3.437051788960998
2036,9.23,21.42,,13.33,14.660000000000002,5.064628976210071
2037,3.93,,2.47,7.69,4.696666666666666,2.1989290322538584
2038,6.24,,21.39,,13.815000000000001,7.575
2040,3.69,,9.32,3.96,5.656666666666666,2.592712007831868
2041,20.31,6.35,,3.23,9.963333333333333,7.426247744019556
2042,13.45,12.33,6.79,7.6,10.0425,2.88912941039338
2043,6.720000000000001,5.18,11.6,8.209999999999999,7.9275,2.3755986087721133
2044,12.23,14.43,11.41,1.97,10.01,4.771435842594973
2045,3.04,,,,3.04,0.0
2046,7.93,,4.18,,6.055,1.875
2048,7.529999999999999,3.9,5.67,17.57,8.6675,5.297699382750969
2049,3.43,2.85,6.140000000000001,4.63,4.2625,1.2597891688691407
2050,5.34,,8.879999999999999,,7.109999999999999,1.7699999999999996
